App ID,App Name,Category,Rating,Number of Reviews,Installs,Size (MB),Price (USD),Content Rating,Type,Developer Name,Last Updated,Android Version,Current Version,In-App Purchases,Ad Supported,App Revenue (USD),User Engagement Score
app70649,App_1002,Finance,1.5,171005,8339467,302.95,17.25,Everyone 10+,Paid,Developer B,2024-01-10,10.0 and up,5.1,No,No,143962776.01,9.8
app28714,App_8590,Education,2.0,487124,2228025,241.55,0.0,Everyone 10+,Free,Developer B,2024-12-05,4.1 and up,6.3,Yes,No,1337103.31,5.6
app90870,App_6090,Shopping,3.5,480558,5508037,70.85,0.0,Everyone 10+,Free,Developer B,2024-06-09,4.1 and up,3.2,No,No,4295554.36,6.45
app13629,App_6231,Health & Fitness,4.7,239508,6808242,143.81,17.81,Everyone 10+,Paid,Developer H,2024-06-27,10.0 and up,3.2,Yes,No,122472252.95,7.39
app49728,App_6567,Travel,2.7,176642,3547094,261.87,0.0,Teen,Free,Developer J,2024-01-24,10.0 and up,3.2,No,Yes,2048444.39,2.84
app17832,App_7918,Productivity,1.6,392341,4859644,498.55,0.0,Everyone,Free,Developer F,2024-07-10,5.0 and up,5.1,No,No,270824.26,5.95
app83236,App_3573,Education,1.3,381956,702265,131.32,0.0,Everyone,Free,Developer C,2024-04-27,4.1 and up,3.2,No,No,111620.1,1.73
app92572,App_5147,Travel,4.2,419575,11876,81.32,0.0,Mature 17+,Free,Developer G,2024-08-31,7.0 and up,1.0,Yes,No,8828.09,9.11
app60277,App_2334,Photography,4.6,12019,9997362,254.92,0.0,Mature 17+,Free,Developer H,2024-11-18,10.0 and up,5.1,No,Yes,294280.27,1.55
app10483,App_2222,Finance,4.1,302162,1031771,318.4,11.1,Teen,Paid,Developer E,2024-07-23,10.0 and up,3.2,Yes,No,11761355.04,5.77
app96467,App_1293,Shopping,4.1,191575,95891,495.82,0.0,Everyone 10+,Free,Developer C,2024-01-28,6.0 and up,7.4,No,Yes,3734.45,8.88
app61052,App_2237,Social,3.3,163407,5020521,262.81,0.0,Everyone 10+,Free,Developer A,2024-09-20,8.0 and up,3.2,No,No,149481.68,7.96
app81139,App_1350,Photography,2.2,318563,1726372,233.8,13.45,Everyone,Paid,Developer I,2024-07-04,10.0 and up,5.1,Yes,No,24202814.9,3.4
app61978,App_1417,Shopping,4.1,147417,3107123,444.78,11.39,Everyone,Paid,Developer G,2024-03-25,5.0 and up,7.4,No,No,35470269.39,8.02
app83545,App_8864,Health & Fitness,2.3,479223,7265878,36.7,2.08,Teen,Paid,Developer C,2024-03-01,6.0 and up,5.1,No,Yes,17817991.03,6.78
app23972,App_9030,Health & Fitness,4.0,329309,2153738,321.51,10.87,Everyone,Paid,Developer D,2024-09-21,4.1 and up,5.1,No,Yes,24193339.99,3.95
app50528,App_2734,Shopping,4.6,237788,8530730,384.91,0.0,Teen,Free,Developer D,2024-08-09,7.0 and up,4.0,No,Yes,4155139.34,4.08
app81352,App_5633,Health & Fitness,5.0,450711,2706725,416.2,12.93,Everyone,Paid,Developer C,2024-12-02,10.0 and up,3.2,No,No,36014752.61,7.7
app20210,App_9486,Game,1.2,134587,6077769,482.88,0.0,Mature 17+,Free,Developer I,2024-11-18,4.1 and up,5.1,No,No,388798.14,1.55
app82118,App_8879,Music,3.6,223072,7891712,457.84,0.0,Everyone 10+,Free,Developer J,2024-04-22,5.0 and up,1.0,Yes,Yes,0.0,7.98
app67535,App_3231,Travel,3.0,318452,9395783,363.99,5.83,Everyone,Paid,Developer E,2024-12-19,8.0 and up,7.4,No,Yes,59267649.79,1.33
app19982,App_4722,Shopping,2.6,115776,8634958,397.85,2.36,Teen,Paid,Developer E,2024-08-11,8.0 and up,1.0,Yes,No,24970346.67,7.89
app84551,App_9056,Finance,4.2,36052,6852101,202.56,5.83,Everyone 10+,Paid,Developer D,2024-10-16,8.0 and up,3.2,No,No,40277716.14,1.17
app61095,App_3545,Social,2.1,459052,7633790,124.12,1.51,Everyone,Paid,Developer G,2024-07-02,10.0 and up,3.2,No,No,12730601.89,4.1
app55005,App_3161,Shopping,3.5,198469,106699,378.84,0.0,Everyone,Free,Developer D,2024-10-24,9.0 and up,7.4,No,Yes,19449.37,8.52
app94285,App_2373,Music,2.6,102390,9835953,23.56,2.69,Everyone,Paid,Developer B,2024-05-03,6.0 and up,6.3,No,No,30158716.44,5.19
app74973,App_6340,Productivity,4.7,412795,8017812,474.08,1.71,Mature 17+,Paid,Developer D,2024-07-10,7.0 and up,1.0,No,Yes,13895350.08,9.01
app60487,App_7964,Health & Fitness,4.0,444477,6473942,180.03,0.0,Teen,Free,Developer I,2024-09-02,9.0 and up,2.5,No,Yes,1929270.14,3.2
app31882,App_9434,Travel,4.8,239490,6735785,21.44,0.0,Mature 17+,Free,Developer H,2024-10-09,5.0 and up,2.5,Yes,No,3937737.81,1.88
app70466,App_4736,Productivity,3.7,198841,528760,140.53,16.7,Teen,Paid,Developer E,2024-08-03,7.0 and up,1.0,No,Yes,8867182.82,1.98
app92380,App_9008,Music,3.3,152907,2270964,143.78,0.0,Everyone 10+,Free,Developer B,2024-12-06,7.0 and up,6.3,No,Yes,1603949.02,8.4
app46759,App_9680,Productivity,1.0,259716,2475370,99.9,10.08,Mature 17+,Paid,Developer I,2024-11-10,5.0 and up,4.0,Yes,No,26452684.04,2.17
app87569,App_1994,Social,2.4,280363,2016379,467.82,0.0,Mature 17+,Free,Developer E,2024-03-12,4.1 and up,3.2,No,No,96185.93,1.71
app25609,App_2196,Finance,4.8,108805,4687931,379.62,0.0,Mature 17+,Free,Developer E,2024-08-25,7.0 and up,3.2,No,Yes,0.0,4.69
app89884,App_6245,Game,4.2,171761,496958,155.75,7.32,Mature 17+,Paid,Developer E,2024-12-14,10.0 and up,7.4,Yes,No,3700661.35,3.41
app81117,App_6387,Social,1.2,200941,9337782,421.85,13.36,Everyone 10+,Paid,Developer B,2024-07-05,8.0 and up,3.2,No,No,126944002.72,1.28
app35145,App_7982,Social,2.2,434628,5420477,185.53,0.0,Everyone,Free,Developer J,2024-07-18,7.0 and up,2.5,No,Yes,155020.35,2.2
app77077,App_4239,Productivity,2.6,290443,5179777,154.04,3.62,Teen,Paid,Developer E,2024-06-12,4.1 and up,1.0,Yes,Yes,21044842.83,7.35
app43897,App_8861,Music,4.1,335190,6503132,115.92,0.0,Teen,Free,Developer C,2024-11-17,8.0 and up,7.4,No,No,2662919.4,1.28
app19653,App_2929,Social,3.1,62065,3072466,235.19,2.75,Everyone,Paid,Developer F,2024-06-02,8.0 and up,6.3,No,No,9018835.69,7.37
app42793,App_4122,Music,4.4,183719,7302989,17.59,15.9,Mature 17+,Paid,Developer H,2024-03-01,7.0 and up,3.2,Yes,No,116117525.1,6.6
app72882,App_9195,Health & Fitness,4.2,376014,1348101,122.23,8.78,Everyone,Paid,Developer D,2024-05-23,6.0 and up,6.3,No,Yes,12136457.2,2.35
app68380,App_5017,Travel,1.4,499537,9703891,132.58,13.05,Everyone 10+,Paid,Developer H,2024-09-22,4.1 and up,7.4,No,No,131358412.61,2.33
app17730,App_6985,Health & Fitness,3.7,346741,4978388,225.83,7.36,Everyone 10+,Paid,Developer F,2024-03-17,6.0 and up,2.5,No,Yes,36750000.38,8.16
app78071,App_1552,Education,1.9,33233,7400617,265.74,0.0,Teen,Free,Developer H,2024-02-21,7.0 and up,2.5,No,Yes,6531205.24,5.61
app64863,App_5466,Music,3.7,467167,2511327,12.46,1.42,Mature 17+,Paid,Developer D,2024-09-06,7.0 and up,7.4,Yes,No,3617608.23,3.1
app59697,App_2549,Health & Fitness,4.9,14550,3605625,162.88,0.0,Everyone 10+,Free,Developer G,2024-07-15,10.0 and up,1.0,No,No,702526.41,3.53
app39576,App_5757,Music,4.8,341267,7262790,189.65,0.0,Everyone,Free,Developer A,2024-09-10,9.0 and up,2.5,Yes,Yes,2160057.99,1.23
app22093,App_3065,Shopping,2.4,469264,9353959,184.51,0.0,Everyone,Free,Developer E,2024-08-12,6.0 and up,5.1,Yes,Yes,5041692.86,5.65
app63008,App_1832,Finance,4.2,412389,2437113,189.16,10.78,Everyone,Paid,Developer H,2024-02-24,4.1 and up,4.0,No,Yes,26832315.12,3.68
app91899,App_6698,Social,1.6,218737,5825066,185.11,0.0,Teen,Free,Developer C,2024-10-26,10.0 and up,6.3,Yes,Yes,866908.92,6.2
app13301,App_3627,Travel,1.9,314043,8770806,489.64,3.15,Teen,Paid,Developer C,2024-07-12,5.0 and up,5.1,No,Yes,28182809.66,7.48
app55571,App_3670,Education,3.9,30971,3106035,256.62,12.97,Everyone 10+,Paid,Developer G,2024-07-01,6.0 and up,6.3,Yes,No,42135601.16,9.36
app47206,App_7716,Music,2.4,164482,1180402,22.5,19.07,Everyone 10+,Paid,Developer B,2024-01-06,7.0 and up,4.0,No,No,22550481.45,2.36
app50724,App_9128,Music,4.0,95132,6699980,231.44,0.0,Mature 17+,Free,Developer C,2024-08-21,10.0 and up,7.4,No,No,315006.36,2.32
app52377,App_1994,Finance,3.7,453364,5475196,248.04,0.0,Everyone 10+,Free,Developer J,2024-12-01,6.0 and up,4.0,No,Yes,441026.93,1.3
app54658,App_5131,Social,4.8,206826,4403555,289.29,0.89,Mature 17+,Paid,Developer H,2024-10-16,6.0 and up,5.1,Yes,No,7156925.87,5.68
app34610,App_4580,Productivity,3.7,490087,468655,142.33,15.99,Everyone,Paid,Developer E,2024-09-28,9.0 and up,4.0,No,No,7608503.87,3.8
app73242,App_8319,Game,1.7,410059,4532033,149.29,3.61,Everyone 10+,Paid,Developer E,2024-03-08,6.0 and up,2.5,No,No,16497085.52,8.53
app93884,App_3413,Game,2.0,325614,388235,319.1,0.0,Teen,Free,Developer E,2024-01-15,5.0 and up,2.5,No,No,16116.96,5.21
app90918,App_6765,Social,1.6,415291,4574962,274.93,0.0,Teen,Free,Developer C,2024-12-17,7.0 and up,6.3,No,No,3207673.91,2.67
app96064,App_5399,Finance,3.4,404069,6756501,253.87,0.0,Everyone,Free,Developer B,2024-02-13,8.0 and up,6.3,Yes,No,637367.26,5.06
app56923,App_5730,Shopping,5.0,41346,3204866,351.29,0.0,Everyone,Free,Developer J,2024-06-28,10.0 and up,2.5,Yes,Yes,1261571.59,4.15
app87962,App_6940,Social,4.1,309701,8314924,60.83,0.0,Everyone,Free,Developer C,2024-05-21,7.0 and up,5.1,No,Yes,0.0,4.21
app34344,App_9130,Productivity,2.0,482683,2797523,213.66,15.04,Everyone 10+,Paid,Developer A,2024-03-06,4.1 and up,4.0,Yes,No,42074745.92,4.47
app48131,App_1430,Social,4.5,77220,8776241,243.75,6.39,Everyone,Paid,Developer E,2024-11-29,9.0 and up,6.3,Yes,No,58882840.37,2.51
app32408,App_7437,Health & Fitness,4.5,463093,6698915,372.2,0.0,Mature 17+,Free,Developer D,2024-01-01,5.0 and up,4.0,Yes,Yes,112781.7,7.59
app83593,App_2719,Travel,2.3,415992,3359697,470.31,0.0,Everyone,Free,Developer F,2024-12-18,10.0 and up,1.0,No,No,0.0,5.38
app86941,App_9497,Shopping,3.6,260044,645545,271.38,0.0,Mature 17+,Free,Developer H,2024-10-01,4.1 and up,3.2,Yes,No,273200.61,7.49
app73400,App_7322,Game,2.3,495203,8914357,358.28,10.22,Everyone 10+,Paid,Developer C,2024-12-09,5.0 and up,3.2,Yes,Yes,91212324.74,5.43
app51332,App_5282,Shopping,1.5,317801,6100253,415.46,18.49,Teen,Paid,Developer D,2024-04-18,9.0 and up,1.0,Yes,No,115853718.35,2.5
app67471,App_1914,Shopping,2.9,412284,2372043,152.13,6.36,Everyone,Paid,Developer B,2024-11-21,4.1 and up,3.2,Yes,No,16239477.96,4.19
app90418,App_1524,Shopping,4.2,355917,4969919,282.25,0.0,Teen,Free,Developer E,2024-07-26,7.0 and up,5.1,Yes,Yes,938020.68,9.77
app83972,App_9861,Travel,4.9,109158,9003114,380.2,19.64,Teen,Paid,Developer A,2024-03-05,6.0 and up,2.5,No,Yes,178234874.27,2.66
app42037,App_2130,Productivity,3.2,32511,1622229,289.85,0.0,Everyone,Free,Developer H,2024-09-11,9.0 and up,2.5,Yes,Yes,220887.97,2.61
app99809,App_3187,Finance,2.5,24614,3793373,73.28,0.0,Everyone,Free,Developer A,2024-11-30,7.0 and up,1.0,Yes,Yes,945525.97,5.03
app69466,App_4476,Photography,3.0,472560,390132,370.41,0.0,Everyone,Free,Developer A,2024-02-29,7.0 and up,4.0,Yes,No,29971.29,8.66
app38282,App_9927,Shopping,4.3,409795,2099123,254.99,16.15,Teen,Paid,Developer F,2024-11-27,8.0 and up,2.5,Yes,No,34081008.18,3.67
app32903,App_1400,Education,1.2,275520,6205259,130.82,8.13,Everyone,Paid,Developer D,2024-11-29,7.0 and up,2.5,No,No,53171245.37,1.11
app13310,App_5022,Social,3.4,360788,6101670,216.47,9.12,Everyone,Paid,Developer E,2024-03-04,5.0 and up,1.0,No,No,55695609.58,1.73
app43621,App_3719,Health & Fitness,1.5,340462,4352889,414.13,18.69,Everyone 10+,Paid,Developer B,2024-05-02,10.0 and up,5.1,No,No,82102833.34,5.4
app96292,App_3033,Social,2.6,245727,6668433,71.62,15.92,Everyone,Paid,Developer J,2024-02-14,6.0 and up,4.0,No,Yes,106557990.58,3.66
app65687,App_9953,Education,3.7,359879,9071328,192.11,0.0,Teen,Free,Developer G,2024-05-17,7.0 and up,1.0,Yes,No,1438766.91,9.93
app32305,App_8385,Social,4.2,141342,3545128,121.81,0.0,Teen,Free,Developer G,2024-07-19,8.0 and up,6.3,Yes,No,1303405.26,9.72
app30958,App_1425,Game,1.5,472982,3717134,243.0,0.0,Teen,Free,Developer J,2024-02-22,9.0 and up,7.4,No,No,1022585.76,6.0
app34984,App_1392,Shopping,2.4,356958,7809775,63.74,0.0,Everyone,Free,Developer B,2024-03-16,10.0 and up,7.4,Yes,Yes,5685028.35,3.24
app69085,App_6238,Finance,4.6,229786,59645,10.16,7.68,Everyone,Paid,Developer I,2024-10-21,6.0 and up,3.2,No,Yes,463487.34,1.66
app53723,App_9079,Game,4.2,435330,4988626,341.33,17.99,Mature 17+,Paid,Developer H,2024-09-29,5.0 and up,1.0,Yes,Yes,91393400.79,2.72
app74245,App_3774,Finance,3.0,80435,3400834,56.1,0.0,Teen,Free,Developer F,2024-07-13,5.0 and up,6.3,Yes,Yes,2448192.3,7.93
app20728,App_6226,Travel,3.5,453663,8980199,62.45,0.42,Teen,Paid,Developer E,2024-01-18,4.1 and up,1.0,Yes,Yes,7638781.71,4.24
app61131,App_8038,Finance,2.9,134057,9879844,487.02,12.93,Teen,Paid,Developer E,2024-05-20,9.0 and up,3.2,Yes,Yes,128395318.36,3.85
app86391,App_8617,Travel,4.4,450197,209436,293.57,2.87,Teen,Paid,Developer I,2024-10-25,5.0 and up,5.1,No,Yes,695078.87,3.06
app47898,App_4744,Health & Fitness,4.0,322240,6275868,315.34,3.49,Everyone 10+,Paid,Developer H,2024-12-13,6.0 and up,7.4,No,No,23747352.35,3.96
app15092,App_8589,Music,1.4,214370,7557033,397.41,0.0,Everyone,Free,Developer H,2024-11-22,4.1 and up,5.1,No,Yes,2769519.27,7.18
app39318,App_2591,Productivity,2.5,168186,435781,451.26,16.61,Everyone 10+,Paid,Developer I,2024-04-09,4.1 and up,4.0,Yes,No,7238322.41,5.24
app67370,App_9989,Travel,2.6,2391,2321878,107.12,3.49,Teen,Paid,Developer A,2024-11-11,5.0 and up,3.2,No,Yes,8447695.81,5.55
app61962,App_6104,Education,1.8,58031,8982768,371.03,1.17,Mature 17+,Paid,Developer G,2024-11-20,5.0 and up,2.5,No,No,10862706.26,9.71
app33280,App_4638,Shopping,3.3,257367,7482802,166.02,16.19,Teen,Paid,Developer F,2024-06-25,5.0 and up,4.0,No,No,124329182.96,1.87
app48920,App_9960,Productivity,3.4,491600,9885891,373.03,0.53,Everyone 10+,Paid,Developer D,2024-07-07,5.0 and up,1.0,No,No,12473318.42,3.27
app58064,App_3713,Travel,5.0,395469,7807836,379.39,0.0,Mature 17+,Free,Developer A,2024-06-01,4.1 and up,2.5,No,Yes,2918386.2,6.68
app52646,App_6086,Social,4.4,234003,9434701,21.02,0.0,Everyone,Free,Developer E,2024-09-14,8.0 and up,7.4,Yes,No,0.0,7.44
app13669,App_7176,Music,4.0,449261,4455425,250.06,1.47,Everyone,Paid,Developer B,2024-10-07,9.0 and up,6.3,Yes,No,7343852.9,6.46
app71000,App_6808,Finance,3.6,356325,1723213,138.17,0.0,Mature 17+,Free,Developer A,2024-06-23,10.0 and up,2.5,Yes,No,87017.12,2.92
app15063,App_6427,Finance,1.8,88878,8006683,356.23,17.29,Mature 17+,Paid,Developer E,2024-08-14,6.0 and up,7.4,No,Yes,138447732.54,4.26
app49565,App_8203,Productivity,3.4,68549,8827005,305.22,0.0,Teen,Free,Developer J,2024-02-26,7.0 and up,5.1,Yes,No,842583.4,2.35
app75357,App_9684,Photography,2.2,153451,3174808,385.64,15.75,Teen,Paid,Developer F,2024-05-02,7.0 and up,4.0,Yes,No,50278655.92,6.14
app40347,App_8399,Shopping,4.2,138602,65796,350.83,0.0,Mature 17+,Free,Developer I,2024-11-27,5.0 and up,1.0,No,Yes,14506.58,9.78
app66927,App_7697,Finance,3.5,220896,6286337,361.61,0.0,Teen,Free,Developer B,2024-07-25,10.0 and up,5.1,No,Yes,4108121.09,2.87
app49816,App_4833,Music,4.9,312199,7685081,437.9,17.44,Everyone 10+,Paid,Developer C,2024-03-30,4.1 and up,3.2,Yes,Yes,134578315.88,5.2
app11294,App_2148,Social,1.1,414766,2466554,45.62,13.21,Everyone 10+,Paid,Developer G,2024-08-11,7.0 and up,2.5,No,Yes,33022010.43,5.34
app49905,App_6601,Education,1.9,382371,7227142,102.71,15.49,Mature 17+,Paid,Developer D,2024-04-14,8.0 and up,1.0,No,No,114251040.61,2.15
app11628,App_2866,Photography,4.6,272628,9757353,237.6,4.77,Everyone,Paid,Developer H,2024-05-18,6.0 and up,7.4,Yes,Yes,48240784.74,9.81
app10729,App_8948,Game,3.5,290367,5973730,346.62,0.0,Teen,Free,Developer B,2024-11-25,10.0 and up,2.5,No,No,0.0,6.86
app63069,App_3627,Education,1.9,229214,7662858,224.18,0.0,Mature 17+,Free,Developer I,2024-06-07,4.1 and up,2.5,Yes,Yes,4089467.91,7.53
app39646,App_7885,Game,1.7,257757,9827095,160.85,2.59,Teen,Paid,Developer I,2024-04-03,6.0 and up,6.3,No,Yes,25641334.29,8.29
app95974,App_7763,Finance,2.4,192536,6999560,194.15,0.0,Everyone 10+,Free,Developer J,2024-10-06,5.0 and up,6.3,No,Yes,3767392.89,1.07
app25112,App_6707,Shopping,3.8,280888,8371241,459.21,0.0,Everyone,Free,Developer C,2024-06-11,9.0 and up,2.5,No,Yes,547930.26,3.54
app81645,App_6647,Game,1.7,235446,6959779,319.39,0.0,Everyone 10+,Free,Developer A,2024-10-01,7.0 and up,4.0,Yes,Yes,124646.0,9.17
app69457,App_8218,Shopping,2.8,304979,7230478,16.94,0.0,Everyone,Free,Developer J,2024-05-28,10.0 and up,6.3,No,No,1213918.53,6.43
app16298,App_5045,Game,3.5,266347,541548,329.66,0.0,Everyone,Free,Developer C,2024-05-18,4.1 and up,6.3,No,No,91896.23,7.2
app95721,App_9565,Photography,3.7,52201,1971943,52.92,0.0,Mature 17+,Free,Developer G,2024-11-24,6.0 and up,7.4,Yes,Yes,1407953.41,6.23
app66733,App_4704,Music,3.6,407244,8078953,218.82,2.54,Teen,Paid,Developer A,2024-02-26,9.0 and up,5.1,No,Yes,21554001.14,3.86
app91692,App_3578,Social,3.9,300077,1411503,302.73,0.0,Everyone,Free,Developer B,2024-07-21,7.0 and up,7.4,No,No,14672.89,2.38
app26691,App_5311,Health & Fitness,1.2,352682,3263703,27.78,16.36,Everyone 10+,Paid,Developer E,2024-10-28,5.0 and up,1.0,Yes,Yes,54790265.24,7.3
app32829,App_7565,Game,1.6,196102,2060950,353.03,19.66,Mature 17+,Paid,Developer C,2024-01-30,4.1 and up,3.2,No,No,40518277.0,9.85
app67163,App_8208,Education,2.3,18405,558230,319.09,0.0,Teen,Free,Developer D,2024-12-20,4.1 and up,2.5,Yes,No,5042.15,5.77
app80549,App_3583,Shopping,2.1,252168,4621317,416.2,10.82,Everyone 10+,Paid,Developer G,2024-05-24,7.0 and up,3.2,No,Yes,51931144.75,2.23
app89797,App_5346,Game,1.4,43742,3692560,396.64,0.02,Everyone,Paid,Developer I,2024-03-31,7.0 and up,5.1,Yes,Yes,2271388.34,1.93
app40339,App_1690,Shopping,3.8,246532,1511614,267.03,13.12,Everyone,Paid,Developer H,2024-03-28,9.0 and up,4.0,Yes,No,20711818.75,5.09
app77028,App_5127,Productivity,4.6,248559,534102,311.72,0.0,Everyone 10+,Free,Developer A,2024-04-24,4.1 and up,5.1,No,Yes,144844.78,5.15
app23083,App_7146,Travel,1.2,223088,8729506,341.67,14.58,Teen,Paid,Developer B,2024-10-12,9.0 and up,3.2,Yes,Yes,134180653.58,5.72
app79793,App_8323,Education,5.0,180217,3754362,85.64,0.0,Mature 17+,Free,Developer E,2024-08-09,10.0 and up,1.0,Yes,Yes,2312056.82,8.9
app93971,App_3629,Music,2.0,476534,8177458,249.42,0.0,Everyone 10+,Free,Developer A,2024-02-20,10.0 and up,3.2,No,No,2676537.95,7.92
app63525,App_4926,Travel,2.8,438583,4124959,277.8,11.56,Everyone,Paid,Developer H,2024-07-10,4.1 and up,7.4,Yes,Yes,48402549.6,7.82
app14764,App_2832,Travel,2.9,86318,202964,114.28,0.0,Everyone,Free,Developer H,2024-04-04,9.0 and up,6.3,No,No,140535.19,2.26
app98674,App_3747,Education,4.9,351512,6772741,20.08,0.24,Everyone,Paid,Developer F,2024-02-19,9.0 and up,1.0,No,No,2017168.82,3.97
app53043,App_8251,Social,2.9,196523,8292931,169.95,14.45,Everyone 10+,Paid,Developer J,2024-04-02,5.0 and up,6.3,No,Yes,125046719.66,1.43
app59474,App_3508,Social,4.7,490971,9880417,225.61,0.0,Teen,Free,Developer J,2024-04-20,4.1 and up,1.0,Yes,Yes,211050.52,6.72
app99842,App_4754,Social,3.5,164178,6757658,123.91,0.0,Teen,Free,Developer I,2024-05-11,10.0 and up,2.5,Yes,Yes,1279146.62,8.8
app95566,App_2642,Finance,4.5,100903,7470290,116.62,0.0,Teen,Free,Developer A,2024-12-01,9.0 and up,5.1,Yes,No,4435259.16,9.5
app54276,App_2710,Health & Fitness,1.3,64756,2232329,297.91,17.9,Mature 17+,Paid,Developer G,2024-08-05,6.0 and up,2.5,Yes,No,39958689.1,2.81
app18463,App_9940,Game,4.7,140461,7688414,317.5,16.13,Everyone 10+,Paid,Developer B,2024-12-14,6.0 and up,2.5,No,No,129149625.06,6.22
app17395,App_6419,Productivity,4.2,187235,5836431,468.27,0.0,Mature 17+,Free,Developer J,2024-12-22,7.0 and up,5.1,Yes,No,250868.07,6.67
app80723,App_9156,Productivity,2.8,100529,1147892,178.89,0.0,Everyone,Free,Developer G,2024-03-28,10.0 and up,3.2,No,No,191423.95,4.15
app73937,App_3583,Education,2.5,30795,8707909,70.76,0.0,Everyone,Free,Developer B,2024-05-10,8.0 and up,6.3,Yes,Yes,1528340.02,4.09
app28752,App_2507,Music,4.6,9751,3506817,139.25,0.0,Teen,Free,Developer D,2024-03-10,7.0 and up,7.4,No,Yes,1763431.44,6.85
app23821,App_7064,Social,3.9,50201,3826472,89.98,15.75,Teen,Paid,Developer B,2024-02-18,9.0 and up,6.3,Yes,Yes,60430083.65,8.56
app73785,App_8044,Education,1.1,170189,3528965,34.96,3.82,Everyone,Paid,Developer J,2024-09-23,5.0 and up,6.3,No,No,13970126.46,6.11
app14906,App_8608,Shopping,2.0,83758,5258064,30.64,3.41,Everyone,Paid,Developer C,2024-06-22,7.0 and up,2.5,Yes,Yes,19822208.64,1.69
app20593,App_8613,Finance,4.5,480628,5369422,286.59,0.0,Teen,Free,Developer G,2024-10-11,8.0 and up,4.0,No,Yes,828796.69,2.52
app67493,App_3992,Health & Fitness,2.6,336492,3713890,428.12,0.0,Teen,Free,Developer E,2024-01-14,4.1 and up,2.5,Yes,No,0.0,4.91
app77017,App_9666,Finance,4.2,479328,5858986,482.76,0.0,Everyone 10+,Free,Developer I,2024-02-21,5.0 and up,3.2,Yes,No,18216.44,1.07
app79126,App_8251,Game,2.2,120963,3151278,108.93,0.0,Everyone,Free,Developer H,2024-06-23,6.0 and up,3.2,No,No,0.0,1.16
app58602,App_4958,Productivity,4.4,490943,766903,11.12,15.18,Mature 17+,Paid,Developer F,2024-01-25,5.0 and up,1.0,Yes,No,11902715.86,3.19
app52476,App_5987,Music,2.0,11398,8385876,20.74,10.49,Teen,Paid,Developer J,2024-07-03,8.0 and up,6.3,No,Yes,88097998.63,6.79
app21953,App_6590,Photography,2.5,417481,6371682,133.74,0.0,Everyone 10+,Free,Developer F,2024-01-10,10.0 and up,1.0,Yes,No,3006206.67,9.91
app36931,App_6023,Travel,1.9,50732,5231962,283.66,3.3,Teen,Paid,Developer F,2024-10-27,7.0 and up,7.4,No,Yes,18000570.75,5.11
app89146,App_7916,Game,2.8,159023,2572185,454.94,1.97,Mature 17+,Paid,Developer E,2024-08-14,8.0 and up,4.0,Yes,Yes,6149086.08,4.08
app72624,App_1500,Education,1.9,302178,9576540,96.08,17.69,Everyone 10+,Paid,Developer B,2024-06-02,9.0 and up,5.1,Yes,Yes,170869691.23,4.88
app12083,App_1132,Photography,3.3,98147,1532562,189.02,0.0,Teen,Free,Developer A,2024-11-20,8.0 and up,5.1,Yes,No,214045.05,5.78
app40937,App_2731,Productivity,1.6,284742,3470268,355.09,0.0,Everyone,Free,Developer A,2024-05-08,5.0 and up,4.0,No,No,175168.37,7.63
app49600,App_8560,Finance,1.6,67023,254011,304.0,0.0,Everyone,Free,Developer B,2024-08-26,7.0 and up,7.4,Yes,No,2456.03,3.07
app48228,App_6134,Shopping,1.7,182591,1204032,255.94,0.0,Everyone 10+,Free,Developer A,2024-05-31,9.0 and up,6.3,No,Yes,234994.81,1.29
app99067,App_1255,Health & Fitness,1.0,360369,2408176,253.58,19.34,Mature 17+,Paid,Developer G,2024-05-08,7.0 and up,6.3,No,No,46596508.41,4.14
app49353,App_3405,Game,4.1,411169,906126,59.92,0.0,Teen,Free,Developer H,2024-07-21,4.1 and up,5.1,No,No,35859.59,2.44
app51246,App_9529,Photography,3.5,424543,522222,149.71,0.0,Teen,Free,Developer F,2024-03-16,6.0 and up,1.0,Yes,Yes,461288.35,7.55
app98319,App_7203,Education,3.3,432843,9409272,88.18,15.49,Everyone 10+,Paid,Developer F,2024-12-16,4.1 and up,7.4,Yes,Yes,146774433.32,3.01
app44089,App_4295,Travel,4.0,338273,2105635,468.59,0.0,Everyone 10+,Free,Developer E,2024-11-24,7.0 and up,1.0,No,No,365132.16,6.5
app64305,App_7161,Education,4.9,225121,8082335,229.13,0.0,Everyone,Free,Developer A,2024-03-12,8.0 and up,5.1,No,No,4636328.8,3.85
app16111,App_2655,Health & Fitness,2.1,149100,4960573,315.94,12.77,Teen,Paid,Developer I,2024-06-20,9.0 and up,1.0,Yes,No,64579134.26,9.87
app63083,App_8186,Travel,1.0,74697,571970,176.42,0.0,Everyone 10+,Free,Developer H,2024-08-27,10.0 and up,1.0,No,Yes,380951.76,8.57
app86438,App_5206,Game,3.8,172279,539723,335.45,0.0,Teen,Free,Developer F,2024-12-14,7.0 and up,4.0,No,Yes,71738.79,2.76
app22094,App_8481,Health & Fitness,1.0,251402,7761103,333.04,17.75,Everyone 10+,Paid,Developer E,2024-11-20,6.0 and up,7.4,No,Yes,139587849.18,8.06
app87313,App_8521,Social,4.0,433217,5221492,165.62,1.2,Mature 17+,Paid,Developer E,2024-12-20,5.0 and up,5.1,No,Yes,6358100.19,6.35
